ds,y
2019-08-09,209.38
2019-08-10,200.95
2019-08-11,192.36
2019-08-12,188.39
2019-08-13,196.26
2019-08-14,201.96
2019-08-15,192.52
2019-08-16,197.15
2019-08-17,213.45
2019-08-18,188.34
2019-08-19,192.82
2019-08-20,195.19
2019-08-21,197.87
2019-08-22,197.6
2019-08-23,196.12
2019-08-24,203.5
2019-08-25,198.81
2019-08-26,201.18
2019-08-27,214.34
2019-08-28,203.42
2019-08-29,214.46
2019-08-30,216.04
2019-08-31,211.02
2019-09-01,190.72
2019-09-02,194.51
2019-09-03,190.2
2019-09-04,197.71
2019-09-05,194.33
2019-09-06,202.26
2019-09-07,200.32
2019-09-08,179.08
2019-09-09,189.11
2019-09-10,196.18
2019-09-11,182.97
2019-09-12,198.34
2019-09-13,183.82
2019-09-14,193.49
2019-09-15,187.05
2019-09-16,186.21
2019-09-17,189.39
2019-09-18,198.42
2019-09-19,196.87
2019-09-20,194.09
2019-09-21,198.21
2019-09-22,180.61
2019-09-23,183.7
2019-09-24,187.04
2019-09-25,201.74
2019-09-26,194.21
2019-09-27,199.75
2019-09-28,196.04
2019-09-29,182.09
2019-09-30,189.41
2019-10-01,190.33
2019-10-02,188.15
2019-10-03,177.38
2019-10-04,186.26
2019-10-05,199.8
2019-10-06,188.08
2019-10-07,185.78
2019-10-08,189.98
2019-10-09,189.31
2019-10-10,190.7
2019-10-11,197.3
2019-10-12,187.7
2019-10-13,190.23
2019-10-14,184.4
2019-10-15,180.96
2019-10-16,189.61
2019-10-17,192.13
2019-10-18,190.15
2019-10-19,189.18
2019-10-20,176.68
2019-10-21,176.08
2019-10-22,184.6
2019-10-23,184.03
2019-10-24,195.33
2019-10-25,195.68
2019-10-26,188.29
2019-10-27,190.55
2019-10-28,187.82
2019-10-29,191.81
2019-10-30,195.46
2019-10-31,198.38
2019-11-01,195.28
2019-11-02,198.59
2019-11-03,189.19
2019-11-04,186.76
2019-11-05,190.83
2019-11-06,188.46
2019-11-07,193.41
2019-11-08,194.43
2019-11-09,187.07
2019-11-10,180.89
2019-11-11,176.64
2019-11-12,185.69
2019-11-13,195.95
2019-11-14,194.64
2019-11-15,190.13
2019-11-16,196.52
2019-11-17,187.83
2019-11-18,184.01
2019-11-19,187.34
2019-11-20,192.93
2019-11-21,198.15
2019-11-22,196.82
2019-11-23,202.0
2019-11-24,198.85
2019-11-25,197.18
2019-11-26,203.17
2019-11-27,196.98
2019-11-28,210.48
2019-11-29,203.28
2019-11-30,207.15
2019-12-01,180.25
2019-12-02,187.67
2019-12-03,197.64
2019-12-04,194.39
2019-12-05,198.33
2019-12-06,198.9
2019-12-07,212.45
2019-12-08,193.22
2019-12-09,189.02
2019-12-10,201.73
2019-12-11,197.31
2019-12-12,209.27
2019-12-13,199.51
2019-12-14,208.73
2019-12-15,194.45
2019-12-16,198.13
2019-12-17,207.56
2019-12-18,202.65
2019-12-19,214.58
2019-12-20,216.27
2019-12-21,210.08
2019-12-22,203.55
2019-12-23,196.24
2019-12-24,215.88
2019-12-25,222.74
2019-12-26,217.64
2019-12-27,223.23
2019-12-28,219.36
2019-12-29,207.45
2019-12-30,213.81
2019-12-31,203.43
2020-01-01,207.7
2020-01-02,212.53
2020-01-03,203.41
2020-01-04,220.58
2020-01-05,212.05
2020-01-06,205.17
2020-01-07,211.19
2020-01-08,210.27
2020-01-09,215.76
2020-01-10,214.48
2020-01-11,223.5
2020-01-12,209.76
2020-01-13,214.13
2020-01-14,200.03
2020-01-15,210.08
2020-01-16,217.4
2020-01-17,236.4
2020-01-18,214.59
2020-01-19,225.24
2020-01-20,214.12
2020-01-21,224.35
2020-01-22,216.27
2020-01-23,223.23
2020-01-24,222.38
2020-01-25,225.13
2020-01-26,217.05
2020-01-27,217.73
2020-01-28,225.82
2020-01-29,227.64
2020-01-30,221.42
2020-01-31,228.79
2020-02-01,223.81
2020-02-02,205.33
2020-02-03,220.76
2020-02-04,219.16
2020-02-05,220.9
2020-02-06,222.83
2020-02-07,218.14
2020-02-08,216.12
2020-02-09,212.02
2020-02-10,206.91
2020-02-11,219.15
2020-02-12,213.35
2020-02-13,224.77
2020-02-14,212.26
2020-02-15,226.95
2020-02-16,215.47
2020-02-17,218.83
2020-02-18,225.06
2020-02-19,222.53
2020-02-20,229.26
2020-02-21,228.0
2020-02-22,240.1
2020-02-23,217.12
2020-02-24,217.12
2020-02-25,230.15
2020-02-26,233.61
2020-02-27,223.23
2020-02-28,222.07
2020-02-29,239.52
2020-03-01,216.75
2020-03-02,213.92
2020-03-03,221.58
2020-03-04,219.61
2020-03-05,219.52
2020-03-06,230.19
2020-03-07,225.21
2020-03-08,219.26
2020-03-09,209.25
2020-03-10,219.49
2020-03-11,226.41
2020-03-12,217.09
2020-03-13,223.94
2020-03-14,226.36
2020-03-15,221.99
2020-03-16,216.59
2020-03-17,217.0
2020-03-18,229.12
2020-03-19,220.91
2020-03-20,215.38
2020-03-21,226.65
2020-03-22,215.62
2020-03-23,217.98
2020-03-24,219.09
2020-03-25,228.24
2020-03-26,217.93
2020-03-27,225.46
2020-03-28,231.34
2020-03-29,216.49
2020-03-30,223.59
2020-03-31,214.32
2020-04-01,222.52
2020-04-02,219.78
2020-04-03,219.59
2020-04-04,226.57
2020-04-05,214.09
2020-04-06,211.49
2020-04-07,225.85
2020-04-08,228.96
2020-04-09,215.84
2020-04-10,220.55
2020-04-11,217.62
2020-04-12,207.74
2020-04-13,215.6
2020-04-14,217.27
2020-04-15,222.73
2020-04-16,214.8
2020-04-17,225.48
2020-04-18,222.84
2020-04-19,207.55
2020-04-20,208.08
2020-04-21,226.93
2020-04-22,220.67
2020-04-23,225.13
2020-04-24,219.4
2020-04-25,218.3
2020-04-26,223.78
2020-04-27,217.9
2020-04-28,222.63
2020-04-29,222.63
2020-04-30,224.58
2020-05-01,222.23
2020-05-02,210.84
2020-05-03,222.24
2020-05-04,215.55
2020-05-05,211.0
2020-05-06,217.26
2020-05-07,208.47
2020-05-08,218.93
2020-05-09,223.02
2020-05-10,218.23
2020-05-11,209.85
2020-05-12,213.31
2020-05-13,214.65
2020-05-14,217.67
2020-05-15,216.7
2020-05-16,223.88
2020-05-17,213.33
2020-05-18,210.74
2020-05-19,215.25
2020-05-20,227.83
2020-05-21,210.82
2020-05-22,224.38
2020-05-23,212.62
2020-05-24,230.7
2020-05-25,210.91
2020-05-26,218.33
2020-05-27,221.91
2020-05-28,224.73
2020-05-29,216.24
2020-05-30,234.53
2020-05-31,214.68
2020-06-01,212.44
2020-06-02,226.25
2020-06-03,211.88
2020-06-04,225.52
2020-06-05,229.3
2020-06-06,224.35
2020-06-07,208.89
2020-06-08,223.31
2020-06-09,222.96
2020-06-10,214.28
2020-06-11,218.19
2020-06-12,224.81
2020-06-13,225.06
2020-06-14,208.41
2020-06-15,208.77
2020-06-16,222.88
2020-06-17,221.51
2020-06-18,204.78
2020-06-19,235.3
2020-06-20,223.4
2020-06-21,210.76
2020-06-22,209.9
2020-06-23,219.85
2020-06-24,212.54
2020-06-25,222.39
2020-06-26,229.02
2020-06-27,231.3
2020-06-28,212.81
2020-06-29,216.22
2020-06-30,224.72
2020-07-01,216.68
2020-07-02,230.86
2020-07-03,227.07
2020-07-04,217.1
2020-07-05,210.71
2020-07-06,205.34
2020-07-07,217.14
2020-07-08,218.97
2020-07-09,219.13
2020-07-10,220.11
2020-07-11,223.11
2020-07-12,205.28
2020-07-13,223.65
2020-07-14,211.76
2020-07-15,219.52
2020-07-16,210.22
2020-07-17,223.83
2020-07-18,218.49
2020-07-19,212.2
2020-07-20,214.83
2020-07-21,213.82
2020-07-22,223.89
2020-07-23,222.62
2020-07-24,223.56
2020-07-25,227.35
2020-07-26,224.21
2020-07-27,210.77
2020-07-28,223.95
2020-07-29,210.56
2020-07-30,229.92
2020-07-31,227.64
2020-08-01,213.49
2020-08-02,212.01
2020-08-03,212.71
2020-08-04,215.75
2020-08-05,212.65
2020-08-06,214.9
2020-08-07,221.49
2020-08-08,216.7
2020-08-09,209.92
2020-08-10,211.1
2020-08-11,207.13
2020-08-12,211.1
2020-08-13,200.07
2020-08-14,209.25
2020-08-15,202.87
2020-08-16,210.13
2020-08-17,213.04
2020-08-18,205.54
2020-08-19,208.34
2020-08-20,198.22
2020-08-21,215.85
2020-08-22,210.77
2020-08-23,201.83
2020-08-24,203.89
2020-08-25,208.35
2020-08-26,216.29
2020-08-27,215.32
2020-08-28,214.99
2020-08-29,222.72
2020-08-30,207.93
2020-08-31,196.74
2020-09-01,213.73
2020-09-02,212.51
2020-09-03,210.76
2020-09-04,203.22
2020-09-05,206.34
2020-09-06,202.39
2020-09-07,203.52
2020-09-08,195.0
2020-09-09,220.43
2020-09-10,202.88
2020-09-11,211.02
2020-09-12,210.88
2020-09-13,210.56
2020-09-14,193.48
2020-09-15,196.85
2020-09-16,201.06
2020-09-17,195.61
2020-09-18,215.88
2020-09-19,213.92
2020-09-20,198.07
2020-09-21,192.62
2020-09-22,209.92
2020-09-23,210.64
2020-09-24,198.3
2020-09-25,212.83
2020-09-26,211.29
2020-09-27,195.0
2020-09-28,198.93
2020-09-29,204.46
2020-09-30,212.14
2020-10-01,205.49
2020-10-02,193.85
2020-10-03,200.58
2020-10-04,197.15
2020-10-05,184.86
2020-10-06,205.64
2020-10-07,195.32
2020-10-08,195.83
2020-10-09,200.19
2020-10-10,197.4
2020-10-11,189.19
2020-10-12,205.56
2020-10-13,200.59
2020-10-14,204.62
2020-10-15,196.55
2020-10-16,197.21
2020-10-17,195.29
2020-10-18,192.21
2020-10-19,197.46
2020-10-20,206.54
2020-10-21,189.48
2020-10-22,185.8
2020-10-23,207.52
2020-10-24,199.21
2020-10-25,201.41
2020-10-26,201.25
2020-10-27,209.52
2020-10-28,202.41
2020-10-29,205.99
2020-10-30,199.74
2020-10-31,202.17
2020-11-01,193.64
2020-11-02,182.96
2020-11-03,186.05
2020-11-04,198.12
2020-11-05,208.25
2020-11-06,206.28
2020-11-07,216.04
2020-11-08,193.32
2020-11-09,195.79
2020-11-10,206.21
2020-11-11,208.9
2020-11-12,198.06
2020-11-13,204.74
2020-11-14,207.2
2020-11-15,193.15
2020-11-16,194.75
2020-11-17,197.82
2020-11-18,197.58
2020-11-19,205.43
2020-11-20,203.66
2020-11-21,216.42
2020-11-22,205.62
2020-11-23,204.68
2020-11-24,211.76
2020-11-25,214.69
2020-11-26,227.84
2020-11-27,244.39
2020-11-28,231.43
2020-11-29,236.8
2020-11-30,252.27
2020-12-01,263.38
2020-12-02,269.93
2020-12-03,291.4
2020-12-04,288.5
2020-12-05,298.65
2020-12-06,313.08
2020-12-07,317.32
2020-12-08,328.02
2020-12-09,327.19
2020-12-10,345.01
2020-12-11,351.36
2020-12-12,333.93
2020-12-13,337.48
2020-12-14,323.87
2020-12-15,327.85
2020-12-16,320.19
2020-12-17,298.69
2020-12-18,303.65
2020-12-19,282.64
2020-12-20,271.19
2020-12-21,255.32
2020-12-22,256.3
2020-12-23,245.68
2020-12-24,233.11
2020-12-25,236.21
2020-12-26,246.17
2020-12-27,219.15
2020-12-28,211.86
2020-12-29,221.73
2020-12-30,225.7
2020-12-31,241.8
2021-01-01,215.2
2021-01-02,220.26
2021-01-03,220.39
2021-01-04,220.01
2021-01-05,214.57
2021-01-06,224.69
2021-01-07,227.72
2021-01-08,221.5
2021-01-09,222.67
2021-01-10,222.66
2021-01-11,212.28
2021-01-12,214.79
2021-01-13,219.47
2021-01-14,223.87
2021-01-15,230.66
2021-01-16,230.58
2021-01-17,223.69
2021-01-18,233.97
2021-01-19,237.86
2021-01-20,226.66
2021-01-21,229.46
2021-01-22,237.78
2021-01-23,223.99
2021-01-24,226.32
2021-01-25,238.84
2021-01-26,232.24
2021-01-27,224.38
2021-01-28,222.36
2021-01-29,227.74
2021-01-30,237.85
2021-01-31,223.53
2021-02-01,218.75
2021-02-02,222.49
2021-02-03,226.29
2021-02-04,235.36
2021-02-05,222.93
2021-02-06,226.67
2021-02-07,221.97
2021-02-08,224.97
2021-02-09,234.29
2021-02-10,225.61
2021-02-11,225.57
2021-02-12,234.66
2021-02-13,236.75
2021-02-14,224.7
2021-02-15,226.8
2021-02-16,234.38
2021-02-17,230.95
2021-02-18,229.75
2021-02-19,229.57
2021-02-20,237.79
2021-02-21,223.51
2021-02-22,230.7
2021-02-23,229.33
2021-02-24,228.83
2021-02-25,229.15
2021-02-26,230.18
2021-02-27,239.13
2021-02-28,230.76
2021-03-01,227.32
2021-03-02,227.79
2021-03-03,236.3
2021-03-04,222.67
2021-03-05,234.14
2021-03-06,245.9
2021-03-07,235.52
2021-03-08,237.67
2021-03-09,240.38
2021-03-10,237.57
2021-03-11,231.53
2021-03-12,236.07
2021-03-13,233.4
2021-03-14,234.71
2021-03-15,224.27
2021-03-16,219.65
2021-03-17,235.32
2021-03-18,236.11
2021-03-19,230.17
2021-03-20,229.9
2021-03-21,230.21
2021-03-22,237.24
2021-03-23,210.53
2021-03-24,234.89
2021-03-25,234.86
2021-03-26,236.01
2021-03-27,234.96
2021-03-28,224.23
2021-03-29,233.76
2021-03-30,234.12
2021-03-31,237.84
2021-04-01,228.55
2021-04-02,237.65
2021-04-03,220.0
2021-04-04,231.27
2021-04-05,209.49
2021-04-06,229.79
2021-04-07,226.06
2021-04-08,231.43
2021-04-09,237.31
2021-04-10,227.42
2021-04-11,212.83
2021-04-12,215.07
2021-04-13,222.29
2021-04-14,222.7
2021-04-15,218.54
2021-04-16,227.29
2021-04-17,230.25
2021-04-18,213.81
2021-04-19,225.25
2021-04-20,229.86
2021-04-21,225.07
2021-04-22,221.75
2021-04-23,229.86
2021-04-24,230.45
2021-04-25,216.02
2021-04-26,213.95
2021-04-27,222.75
2021-04-28,229.63
2021-04-29,221.58
2021-04-30,233.63
2021-05-01,233.08
2021-05-02,218.5
2021-05-03,214.73
2021-05-04,228.52
2021-05-05,228.19
2021-05-06,215.23
2021-05-07,225.48
2021-05-08,225.45
2021-05-09,222.06
2021-05-10,221.63
2021-05-11,208.75
2021-05-12,237.85
2021-05-13,205.57
2021-05-14,218.7
2021-05-15,243.04
2021-05-16,220.08
2021-05-17,226.9
2021-05-18,216.13
2021-05-19,217.33
2021-05-20,226.11
2021-05-21,212.7
2021-05-22,221.57
2021-05-23,220.52
2021-05-24,210.68
2021-05-25,228.78
2021-05-26,220.42
2021-05-27,232.16
2021-05-28,236.63
2021-05-29,219.33
2021-05-30,219.06
2021-05-31,212.13
2021-06-01,219.97
2021-06-02,212.41
2021-06-03,228.18
2021-06-04,223.86
2021-06-05,222.08
2021-06-06,215.2
2021-06-07,216.34
2021-06-08,202.06
2021-06-09,216.2
2021-06-10,212.04
2021-06-11,222.27
2021-06-12,226.56
2021-06-13,228.8
2021-06-14,213.26
2021-06-15,208.39
2021-06-16,229.63
2021-06-17,219.12
2021-06-18,225.01
2021-06-19,236.59
2021-06-20,209.86
2021-06-21,205.78
2021-06-22,222.23
2021-06-23,225.31
2021-06-24,217.9
2021-06-25,215.52
2021-06-26,224.37
2021-06-27,232.38
2021-06-28,214.2
2021-06-29,221.07
2021-06-30,217.86
2021-07-01,229.07
2021-07-02,215.26
2021-07-03,219.06
2021-07-04,224.93
2021-07-05,201.23
2021-07-06,221.12
2021-07-07,225.13
2021-07-08,233.12
2021-07-09,218.64
2021-07-10,219.44
2021-07-11,214.78
2021-07-12,224.39
2021-07-13,226.78
2021-07-14,215.69
2021-07-15,221.0
2021-07-16,214.67
2021-07-17,212.87
2021-07-18,232.85
2021-07-19,208.76
2021-07-20,221.79
2021-07-21,222.79
2021-07-22,230.97
2021-07-23,227.44
2021-07-24,238.06
2021-07-25,210.2
2021-07-26,209.21
2021-07-27,209.73
2021-07-28,215.76
2021-07-29,218.58
2021-07-30,209.5
2021-07-31,213.12
2021-08-01,215.53
2021-08-02,209.32
2021-08-03,223.76
2021-08-04,205.16
2021-08-05,219.78
2021-08-06,211.14
2021-08-07,224.09
2021-08-08,194.77
2021-08-09,223.06
2021-08-10,212.85
2021-08-11,232.82
2021-08-12,222.25
2021-08-13,227.89
2021-08-14,229.08
2021-08-15,214.4
2021-08-16,209.83
2021-08-17,209.21
2021-08-18,222.11
2021-08-19,205.79
2021-08-20,208.37
2021-08-21,220.76
2021-08-22,207.0
2021-08-23,203.04
2021-08-24,209.68
2021-08-25,222.3
2021-08-26,210.88
2021-08-27,227.67
2021-08-28,217.42
2021-08-29,213.51
2021-08-30,217.84
2021-08-31,211.13
2021-09-01,218.49
2021-09-02,215.23
2021-09-03,208.57
2021-09-04,219.57
2021-09-05,212.05
2021-09-06,208.43
2021-09-07,226.3
2021-09-08,221.72
2021-09-09,213.52
2021-09-10,205.37
2021-09-11,205.96
2021-09-12,201.56
2021-09-13,191.82
2021-09-14,199.79
2021-09-15,204.39
2021-09-16,203.66
2021-09-17,213.08
2021-09-18,209.38
2021-09-19,197.79
2021-09-20,210.61
2021-09-21,214.04
2021-09-22,197.46
2021-09-23,206.49
2021-09-24,199.92
2021-09-25,197.65
2021-09-26,205.66
